Year_Month,Fuel_Category,Zip_Code,Count
2023/03,Electric,6107,1
2023/03,Electric,6488,1
2023/03,Electric,7006,1
2023/03,Electric,7036,1
2023/03,Electric,7040,1
2023/03,Electric,7110,1
2023/03,Electric,7430,1
2023/03,Electric,7450,1
2023/03,Electric,7458,2
2023/03,Electric,7675,1
2023/03,Electric,7728,1
2023/03,Electric,7748,1
2023/03,Electric,8043,1
2023/03,Electric,8054,1
2023/03,Electric,8540,1
2023/03,Electric,8701,1
2023/03,Electric,8831,1
2023/03,Electric,8833,1
2023/03,Electric,8852,1
2023/03,Electric,10001,1
2023/03,Electric,10002,1
2023/03,Electric,10011,1
2023/03,Electric,10017,1
2023/03,Electric,10025,1
2023/03,Electric,11103,1
2023/03,Electric,11375,1
2023/03,Electric,11379,1
2023/03,Electric,11385,1
2023/03,Electric,11542,1
2023/03,Electric,11579,1
2023/03,Electric,11735,1
2023/03,Electric,12078,1
2023/03,Electric,13031,1
2023/03,Electric,15005,1
2023/03,Electric,15014,1
2023/03,Electric,15044,1
2023/03,Electric,15068,1
2023/03,Electric,15215,1
2023/03,Electric,15831,1
2023/03,Electric,16046,1
2023/03,Electric,17007,1
2023/03,Electric,17011,1
2023/03,Electric,17013,2
2023/03,Electric,17025,1
2023/03,Electric,17043,1
2023/03,Electric,17045,1
2023/03,Electric,17050,1
2023/03,Electric,17111,1
2023/03,Electric,17113,1
2023/03,Electric,17201,2
2023/03,Electric,17202,2
2023/03,Electric,17222,1
2023/03,Electric,17225,3
2023/03,Electric,17236,1
2023/03,Electric,17302,1
2023/03,Electric,17325,2
2023/03,Electric,17329,1
2023/03,Electric,17331,4
2023/03,Electric,17340,1
2023/03,Electric,17349,3
2023/03,Electric,17356,1
2023/03,Electric,17362,1
2023/03,Electric,17402,2
2023/03,Electric,17404,2
2023/03,Electric,17406,1
2023/03,Electric,17520,1
2023/03,Electric,17547,1
2023/03,Electric,17551,1
2023/03,Electric,17601,1
2023/03,Electric,17603,1
2023/03,Electric,17701,1
2023/03,Electric,18425,1
2023/03,Electric,18914,1
2023/03,Electric,19008,1
2023/03,Electric,19020,1
2023/03,Electric,19041,1
2023/03,Electric,19083,2
2023/03,Electric,19107,1
2023/03,Electric,19147,1
2023/03,Electric,19320,1
2023/03,Electric,19344,1
2023/03,Electric,19348,1
2023/03,Electric,19363,1
2023/03,Electric,19425,1
2023/03,Electric,19438,1
2023/03,Electric,19464,1
2023/03,Electric,19505,1
2023/03,Electric,19601,1
2023/03,Electric,19701,2
2023/03,Electric,19702,6
2023/03,Electric,19707,1
2023/03,Electric,19709,12
2023/03,Electric,19711,2
2023/03,Electric,19720,2
2023/03,Electric,19734,1
2023/03,Electric,19801,1
2023/03,Electric,19803,1
2023/03,Electric,19806,1
2023/03,Electric,19808,2
2023/03,Electric,19809,1
2023/03,Electric,19901,2
2023/03,Electric,19904,1
2023/03,Electric,19930,2
2023/03,Electric,19933,2
2023/03,Electric,19934,1
2023/03,Electric,19939,2
2023/03,Electric,19940,2
2023/03,Electric,19945,1
2023/03,Electric,19952,3
2023/03,Electric,19958,6
2023/03,Electric,19963,1
2023/03,Electric,19966,3
2023/03,Electric,19968,3
2023/03,Electric,19970,2
2023/03,Electric,19971,5
2023/03,Electric,19973,2
2023/03,Electric,19975,2
2023/03,Electric,2000,1
2023/03,Electric,20001,24
2023/03,Electric,20002,25
2023/03,Electric,20003,16
2023/03,Electric,20005,4
2023/03,Electric,20007,8
2023/03,Electric,20008,19
2023/03,Electric,20009,19
2023/03,Electric,20010,10
2023/03,Electric,20011,38
2023/03,Electric,20012,12
2023/03,Electric,20015,19
2023/03,Electric,20016,19
2023/03,Electric,20017,11
2023/03,Electric,20018,10
2023/03,Electric,20019,13
2023/03,Electric,20020,6
2023/03,Electric,20024,5
2023/03,Electric,20032,1
2023/03,Electric,20036,2
2023/03,Electric,20037,2
2023/03,Electric,20105,11
2023/03,Electric,20110,1
2023/03,Electric,20111,1
2023/03,Electric,20112,1
2023/03,Electric,20119,1
2023/03,Electric,20120,7
2023/03,Electric,20124,1
2023/03,Electric,20132,1
2023/03,Electric,20136,4
2023/03,Electric,20141,2
2023/03,Electric,20147,3
2023/03,Electric,20148,15
2023/03,Electric,20151,1
2023/03,Electric,20152,8
2023/03,Electric,20155,2
2023/03,Electric,20164,3
2023/03,Electric,20165,3
2023/03,Electric,20166,1
2023/03,Electric,20169,4
2023/03,Electric,20170,3
2023/03,Electric,20171,13
2023/03,Electric,20175,4
2023/03,Electric,20176,5
2023/03,Electric,20180,3
2023/03,Electric,20186,1
2023/03,Electric,20187,2
2023/03,Electric,20190,1
2023/03,Electric,20191,6
2023/03,Electric,20194,1
2023/03,Electric,20198,1
2023/03,Electric,20601,108
2023/03,Electric,20602,104
2023/03,Electric,20603,199
2023/03,Electric,20606,2
2023/03,Electric,20607,131
2023/03,Electric,20608,1
2023/03,Electric,20609,3
2023/03,Electric,20611,2
2023/03,Electric,20613,119
2023/03,Electric,20616,35
2023/03,Electric,20617,9
2023/03,Electric,20619,84
2023/03,Electric,20620,9
2023/03,Electric,20621,3
2023/03,Electric,20622,6
2023/03,Electric,20623,13
2023/03,Electric,20625,2
2023/03,Electric,20628,4
2023/03,Electric,20629,1
2023/03,Electric,20630,4
2023/03,Electric,20632,4
2023/03,Electric,20634,26
2023/03,Electric,20636,63
2023/03,Electric,20637,49
2023/03,Electric,20639,87
2023/03,Electric,20640,42
2023/03,Electric,20645,11
2023/03,Electric,20646,106
2023/03,Electric,20650,91
2023/03,Electric,20653,78
2023/03,Electric,20657,58
2023/03,Electric,20658,7
2023/03,Electric,20659,44
2023/03,Electric,20662,5
2023/03,Electric,20664,8
2023/03,Electric,20670,2
2023/03,Electric,20674,7
2023/03,Electric,20675,13
2023/03,Electric,20676,24
2023/03,Electric,20677,22
2023/03,Electric,20678,52
2023/03,Electric,20680,1
2023/03,Electric,20683,1
2023/03,Electric,20684,7
2023/03,Electric,20685,27
2023/03,Electric,20686,2
2023/03,Electric,20687,2
2023/03,Electric,20688,20
2023/03,Electric,20689,17
2023/03,Electric,20690,10
2023/03,Electric,20692,2
2023/03,Electric,20693,3
2023/03,Electric,20695,101
2023/03,Electric,20701,18
2023/03,Electric,20705,126
2023/03,Electric,20706,171
2023/03,Electric,20707,219
2023/03,Electric,20708,87
2023/03,Electric,20710,4
2023/03,Electric,20711,26
2023/03,Electric,20712,28
2023/03,Electric,20714,21
2023/03,Electric,20715,155
2023/03,Electric,20716,135
2023/03,Electric,20720,234
2023/03,Electric,20721,292
2023/03,Electric,20722,23
2023/03,Electric,20723,471
2023/03,Electric,20724,115
2023/03,Electric,20732,89
2023/03,Electric,20733,13
2023/03,Electric,20735,167
2023/03,Electric,20736,62
2023/03,Electric,20737,44
2023/03,Electric,20740,125
2023/03,Electric,20743,104
2023/03,Electric,20744,299
2023/03,Electric,20745,123
2023/03,Electric,20746,61
2023/03,Electric,20747,43
2023/03,Electric,20748,78
2023/03,Electric,20751,13
2023/03,Electric,20754,44
2023/03,Electric,20755,26
2023/03,Electric,20758,2
2023/03,Electric,20759,309
2023/03,Electric,20762,8
2023/03,Electric,20763,15
2023/03,Electric,20764,17
2023/03,Electric,20765,1
2023/03,Electric,20769,72
2023/03,Electric,20770,143
2023/03,Electric,20771,3
2023/03,Electric,20772,440
2023/03,Electric,20774,372
2023/03,Electric,20776,26
2023/03,Electric,20777,138
2023/03,Electric,20778,23
2023/03,Electric,20779,12
2023/03,Electric,20781,78
2023/03,Electric,20782,108
2023/03,Electric,20783,48
2023/03,Electric,20784,33
2023/03,Electric,20785,98
2023/03,Electric,20794,102
2023/03,Electric,20812,12
2023/03,Electric,20814,726
2023/03,Electric,20815,747
2023/03,Electric,20816,447
2023/03,Electric,20817,1212
2023/03,Electric,20818,63
2023/03,Electric,20832,234
2023/03,Electric,20833,141
2023/03,Electric,20837,124
2023/03,Electric,20838,2
2023/03,Electric,20839,1
2023/03,Electric,20841,201
2023/03,Electric,20842,26
2023/03,Electric,20849,1
2023/03,Electric,20850,1284
2023/03,Electric,20851,87
2023/03,Electric,20852,676
2023/03,Electric,20853,294
2023/03,Electric,20854,1756
2023/03,Electric,20855,440
2023/03,Electric,20859,1
2023/03,Electric,20860,30
2023/03,Electric,20861,61
2023/03,Electric,20862,11
2023/03,Electric,20866,118
2023/03,Electric,20868,6
2023/03,Electric,20871,831
2023/03,Electric,20872,98
2023/03,Electric,20874,457
2023/03,Electric,20875,1
2023/03,Electric,20876,224
2023/03,Electric,20877,188
2023/03,Electric,20878,1275
2023/03,Electric,20879,190
2023/03,Electric,20880,8
2023/03,Electric,20882,218
2023/03,Electric,20886,166
2023/03,Electric,20895,335
2023/03,Electric,20896,32
2023/03,Electric,20901,285
2023/03,Electric,20902,345
2023/03,Electric,20903,61
2023/03,Electric,20904,358
2023/03,Electric,20905,194
2023/03,Electric,20906,428
2023/03,Electric,20910,467
2023/03,Electric,20912,252
2023/03,Electric,21001,96
2023/03,Electric,21005,6
2023/03,Electric,21009,120
2023/03,Electric,21010,1
2023/03,Electric,21012,195
2023/03,Electric,21013,50
2023/03,Electric,21014,191
2023/03,Electric,21015,192
2023/03,Electric,21017,21
2023/03,Electric,21018,1
2023/03,Electric,21023,3
2023/03,Electric,21028,23
2023/03,Electric,21029,508
2023/03,Electric,21030,187
2023/03,Electric,21031,15
2023/03,Electric,21032,117
2023/03,Electric,21034,9
2023/03,Electric,21035,129
2023/03,Electric,21036,71
2023/03,Electric,21037,197
2023/03,Electric,21040,33
2023/03,Electric,21042,946
2023/03,Electric,21043,830
2023/03,Electric,21044,598
2023/03,Electric,21045,350
2023/03,Electric,21046,200
2023/03,Electric,21047,80
2023/03,Electric,21048,88
2023/03,Electric,21050,81
2023/03,Electric,21051,5
2023/03,Electric,21052,1
2023/03,Electric,21053,20
2023/03,Electric,21054,187
2023/03,Electric,21056,8
2023/03,Electric,21057,33
2023/03,Electric,21060,246
2023/03,Electric,21061,139
2023/03,Electric,21062,13
2023/03,Electric,21071,4
2023/03,Electric,21074,51
2023/03,Electric,21075,442
2023/03,Electric,21076,491
2023/03,Electric,21077,4
2023/03,Electric,21078,115
2023/03,Electric,21082,1
2023/03,Electric,21084,19
2023/03,Electric,21085,53
2023/03,Electric,21087,36
2023/03,Electric,21090,193
2023/03,Electric,21093,359
2023/03,Electric,21102,39
2023/03,Electric,21104,105
2023/03,Electric,21108,187
2023/03,Electric,21111,45
2023/03,Electric,21113,347
2023/03,Electric,21114,173
2023/03,Electric,21117,493
2023/03,Electric,21120,65
2023/03,Electric,21122,271
2023/03,Electric,21123,1
2023/03,Electric,21128,132
2023/03,Electric,21131,103
2023/03,Electric,21132,10
2023/03,Electric,21133,76
2023/03,Electric,21136,302
2023/03,Electric,21140,39
2023/03,Electric,21144,308
2023/03,Electric,21146,349
2023/03,Electric,21152,203
2023/03,Electric,21153,17
2023/03,Electric,21154,28
2023/03,Electric,21155,16
2023/03,Electric,21156,2
2023/03,Electric,21157,168
2023/03,Electric,21158,92
2023/03,Electric,21160,8
2023/03,Electric,21161,35
2023/03,Electric,21162,42
2023/03,Electric,21163,142
2023/03,Electric,21201,90
2023/03,Electric,21202,112
2023/03,Electric,21204,189
2023/03,Electric,21205,21
2023/03,Electric,21206,67
2023/03,Electric,21207,86
2023/03,Electric,21208,290
2023/03,Electric,21209,226
2023/03,Electric,21210,191
2023/03,Electric,21211,121
2023/03,Electric,21212,217
2023/03,Electric,21213,28
2023/03,Electric,21214,49
2023/03,Electric,21215,79
2023/03,Electric,21216,26
2023/03,Electric,21217,58
2023/03,Electric,21218,139
2023/03,Electric,21219,34
2023/03,Electric,21220,152
2023/03,Electric,21221,90
2023/03,Electric,21222,65
2023/03,Electric,21223,15
2023/03,Electric,21224,286
2023/03,Electric,21225,33
2023/03,Electric,21226,19
2023/03,Electric,21227,80
2023/03,Electric,21228,295
2023/03,Electric,21229,73
2023/03,Electric,21230,319
2023/03,Electric,21231,119
2023/03,Electric,21234,155
2023/03,Electric,21236,90
2023/03,Electric,21237,98
2023/03,Electric,21239,42
2023/03,Electric,21240,968
2023/03,Electric,21244,105
2023/03,Electric,21250,10
2023/03,Electric,21286,144
2023/03,Electric,21401,466
2023/03,Electric,21402,2
2023/03,Electric,21403,328
2023/03,Electric,21404,2
2023/03,Electric,21405,7
2023/03,Electric,21409,207
2023/03,Electric,21502,83
2023/03,Electric,21520,3
2023/03,Electric,21529,1
2023/03,Electric,21530,1
2023/03,Electric,21531,2
2023/03,Electric,21532,25
2023/03,Electric,21536,2
2023/03,Electric,21541,10
2023/03,Electric,21545,2
2023/03,Electric,21550,13
2023/03,Electric,21561,5
2023/03,Electric,21601,138
2023/03,Electric,21607,2
2023/03,Electric,21610,1
2023/03,Electric,21612,2
2023/03,Electric,21613,40
2023/03,Electric,21617,50
2023/03,Electric,21619,50
2023/03,Electric,21620,43
2023/03,Electric,21623,7
2023/03,Electric,21625,7
2023/03,Electric,21628,1
2023/03,Electric,21629,18
2023/03,Electric,21631,7
2023/03,Electric,21632,4
2023/03,Electric,21635,3
2023/03,Electric,21636,1
2023/03,Electric,21638,32
2023/03,Electric,21639,4
2023/03,Electric,21640,1
2023/03,Electric,21643,3
2023/03,Electric,21645,1
2023/03,Electric,21647,1
2023/03,Electric,21648,2
2023/03,Electric,21649,3
2023/03,Electric,21651,4
2023/03,Electric,21652,2
2023/03,Electric,21654,24
2023/03,Electric,21655,9
2023/03,Electric,21657,1
2023/03,Electric,21658,25
2023/03,Electric,21660,6
2023/03,Electric,21661,7
2023/03,Electric,21662,9
2023/03,Electric,21663,32
2023/03,Electric,21664,2
2023/03,Electric,21666,90
2023/03,Electric,21668,3
2023/03,Electric,21671,4
2023/03,Electric,21673,15
2023/03,Electric,21676,1
2023/03,Electric,21677,4
2023/03,Electric,21678,4
2023/03,Electric,21679,2
2023/03,Electric,21701,304
2023/03,Electric,21702,258
2023/03,Electric,21703,254
2023/03,Electric,21704,404
2023/03,Electric,21710,51
2023/03,Electric,21711,2
2023/03,Electric,21713,38
2023/03,Electric,21714,5
2023/03,Electric,21716,75
2023/03,Electric,21717,1
2023/03,Electric,21718,2
2023/03,Electric,21719,1
2023/03,Electric,21722,8
2023/03,Electric,21723,27
2023/03,Electric,21727,16
2023/03,Electric,21733,3
2023/03,Electric,21734,1
2023/03,Electric,21737,82
2023/03,Electric,21738,83
2023/03,Electric,21740,146
2023/03,Electric,21742,110
2023/03,Electric,21750,2
2023/03,Electric,21754,115
2023/03,Electric,21755,38
2023/03,Electric,21756,14
2023/03,Electric,21757,4
2023/03,Electric,21758,29
2023/03,Electric,21762,2
2023/03,Electric,21767,1
2023/03,Electric,21769,116
2023/03,Electric,21770,140
2023/03,Electric,21771,264
2023/03,Electric,21773,49
2023/03,Electric,21774,266
2023/03,Electric,21776,20
2023/03,Electric,21777,14
2023/03,Electric,21778,4
2023/03,Electric,21779,4
2023/03,Electric,21780,4
2023/03,Electric,21782,9
2023/03,Electric,21783,23
2023/03,Electric,21784,347
2023/03,Electric,21787,33
2023/03,Electric,21788,28
2023/03,Electric,21791,27
2023/03,Electric,21793,44
2023/03,Electric,21794,57
2023/03,Electric,21795,12
2023/03,Electric,21797,118
2023/03,Electric,21798,11
2023/03,Electric,21801,64
2023/03,Electric,21804,48
2023/03,Electric,21811,86
2023/03,Electric,21813,16
2023/03,Electric,21817,4
2023/03,Electric,21822,1
2023/03,Electric,21826,7
2023/03,Electric,21829,1
2023/03,Electric,21830,8
2023/03,Electric,21837,1
2023/03,Electric,21838,1
2023/03,Electric,21840,1
2023/03,Electric,21841,1
2023/03,Electric,21842,54
2023/03,Electric,21849,4
2023/03,Electric,21850,5
2023/03,Electric,21851,10
2023/03,Electric,21853,5
2023/03,Electric,21856,2
2023/03,Electric,21863,19
2023/03,Electric,21869,1
2023/03,Electric,21871,1
2023/03,Electric,21872,2
2023/03,Electric,21874,1
2023/03,Electric,21875,37
2023/03,Electric,21901,60
2023/03,Electric,21903,14
2023/03,Electric,21904,21
2023/03,Electric,21911,25
2023/03,Electric,21912,6
2023/03,Electric,21913,2
2023/03,Electric,21914,3
2023/03,Electric,21915,9
2023/03,Electric,21917,7
2023/03,Electric,21918,5
2023/03,Electric,21919,7
2023/03,Electric,21921,102
2023/03,Electric,21930,1
2023/03,Electric,22003,6
2023/03,Electric,22015,2
2023/03,Electric,22027,2
2023/03,Electric,22030,7
2023/03,Electric,22031,3
2023/03,Electric,22032,3
2023/03,Electric,22033,3
2023/03,Electric,22039,4
2023/03,Electric,22041,1
2023/03,Electric,22042,6
2023/03,Electric,22043,5
2023/03,Electric,22044,2
2023/03,Electric,22046,2
2023/03,Electric,22066,3
2023/03,Electric,22079,5
2023/03,Electric,22101,7
2023/03,Electric,22102,7
2023/03,Electric,22118,1
2023/03,Electric,22124,5
2023/03,Electric,22150,4
2023/03,Electric,22151,4
2023/03,Electric,22152,2
2023/03,Electric,22153,4
2023/03,Electric,22180,4
2023/03,Electric,22182,6
2023/03,Electric,22191,1
2023/03,Electric,22192,3
2023/03,Electric,22193,3
2023/03,Electric,22201,1
2023/03,Electric,22202,5
2023/03,Electric,22203,1
2023/03,Electric,22204,3
2023/03,Electric,22206,4
2023/03,Electric,22207,10
2023/03,Electric,22209,1
2023/03,Electric,22211,1
2023/03,Electric,22213,1
2023/03,Electric,22303,4
2023/03,Electric,22304,6
2023/03,Electric,22305,1
2023/03,Electric,22306,1
2023/03,Electric,22307,1
2023/03,Electric,22308,1
2023/03,Electric,22309,8
2023/03,Electric,22310,1
2023/03,Electric,22312,2
2023/03,Electric,22314,1
2023/03,Electric,22315,3
2023/03,Electric,22401,1
2023/03,Electric,22405,4
2023/03,Electric,22406,2
2023/03,Electric,22407,1
2023/03,Electric,22408,1
2023/03,Electric,22412,1
2023/03,Electric,22427,1
2023/03,Electric,22428,1
2023/03,Electric,22485,2
2023/03,Electric,22520,1
2023/03,Electric,22551,1
2023/03,Electric,22554,4
2023/03,Electric,22601,1
2023/03,Electric,22602,2
2023/03,Electric,22611,1
2023/03,Electric,22620,1
2023/03,Electric,22630,2
2023/03,Electric,22642,1
2023/03,Electric,22656,3
2023/03,Electric,22728,1
2023/03,Electric,22749,1
2023/03,Electric,22802,1
2023/03,Electric,22901,1
2023/03,Electric,22903,1
2023/03,Electric,22936,2
2023/03,Electric,22947,1
2023/03,Electric,23047,1
2023/03,Electric,23059,5
2023/03,Electric,23112,1
2023/03,Electric,23124,1
2023/03,Electric,23139,1
2023/03,Electric,23185,1
2023/03,Electric,23230,1
2023/03,Electric,23235,1
2023/03,Electric,23452,1
2023/03,Electric,23454,1
2023/03,Electric,23456,2
2023/03,Electric,23464,4
2023/03,Electric,23505,1
2023/03,Electric,23605,1
2023/03,Electric,23666,1
2023/03,Electric,23704,1
2023/03,Electric,24016,1
2023/03,Electric,24060,1
2023/03,Electric,24236,1
2023/03,Electric,24319,1
2023/03,Electric,24450,1
2023/03,Electric,24502,1
2023/03,Electric,24504,1
2023/03,Electric,24551,1
2023/03,Electric,24986,1
2023/03,Electric,25177,1
2023/03,Electric,25403,1
2023/03,Electric,25404,3
2023/03,Electric,25405,1
2023/03,Electric,25414,4
2023/03,Electric,25419,1
2023/03,Electric,25425,5
2023/03,Electric,25427,4
2023/03,Electric,25430,5
2023/03,Electric,25443,5
2023/03,Electric,26260,1
2023/03,Electric,26378,1
2023/03,Electric,26505,1
2023/03,Electric,26508,1
2023/03,Electric,26554,1
2023/03,Electric,26726,1
2023/03,Electric,27302,1
2023/03,Electric,27312,1
2023/03,Electric,27502,1
2023/03,Electric,27519,2
2023/03,Electric,27560,1
2023/03,Electric,27587,1
2023/03,Electric,27608,1
2023/03,Electric,27705,1
2023/03,Electric,28075,1
2023/03,Electric,28173,2
2023/03,Electric,28334,1
2023/03,Electric,28365,1
2023/03,Electric,28375,1
2023/03,Electric,28458,1
2023/03,Electric,28467,1
2023/03,Electric,28711,1
2023/03,Electric,28806,1
2023/03,Electric,29152,1
2023/03,Electric,29334,1
2023/03,Electric,29406,1
2023/03,Electric,29423,1
2023/03,Electric,29466,3
2023/03,Electric,29588,1
2023/03,Electric,29715,5
2023/03,Electric,29801,1
2023/03,Electric,30008,1
2023/03,Electric,30009,1
2023/03,Electric,30084,1
2023/03,Electric,30904,1
2023/03,Electric,31763,1
2023/03,Electric,31820,1
2023/03,Electric,32007,1
2023/03,Electric,32013,3
2023/03,Electric,32137,1
2023/03,Electric,32159,1
2023/03,Electric,32162,1
2023/03,Electric,32163,1
2023/03,Electric,32244,1
2023/03,Electric,32308,1
2023/03,Electric,32312,1
2023/03,Electric,32444,1
2023/03,Electric,32461,1
2023/03,Electric,32570,1
2023/03,Electric,32608,1
2023/03,Electric,32696,1
2023/03,Electric,32779,2
2023/03,Electric,32789,1
2023/03,Electric,32828,1
2023/03,Electric,32920,1
2023/03,Electric,33027,2
2023/03,Electric,33029,1
2023/03,Electric,33062,1
2023/03,Electric,33160,1
2023/03,Electric,33327,1
2023/03,Electric,33418,1
2023/03,Electric,33483,1
2023/03,Electric,33511,1
2023/03,Electric,33547,1
2023/03,Electric,33634,1
2023/03,Electric,33904,1
2023/03,Electric,34217,1
2023/03,Electric,34270,1
2023/03,Electric,34683,1
2023/03,Electric,34684,1
2023/03,Electric,34787,7
2023/03,Electric,34983,1
2023/03,Electric,35210,1
2023/03,Electric,35226,1
2023/03,Electric,35242,1
2023/03,Electric,37042,1
2023/03,Electric,37128,1
2023/03,Electric,37210,1
2023/03,Electric,38018,1
2023/03,Electric,38103,1
2023/03,Electric,43006,1
2023/03,Electric,43017,1
2023/03,Electric,43026,3
2023/03,Electric,44124,1
2023/03,Electric,44134,1
2023/03,Electric,44149,1
2023/03,Electric,44256,1
2023/03,Electric,44406,1
2023/03,Electric,44612,1
2023/03,Electric,45214,1
2023/03,Electric,48042,1
2023/03,Electric,48103,1
2023/03,Electric,48229,1
2023/03,Electric,56146,1
2023/03,Electric,57110,1
2023/03,Electric,59644,1
2023/03,Electric,59829,1
2023/03,Electric,60048,3
2023/03,Electric,60157,1
2023/03,Electric,60540,1
2023/03,Electric,60615,1
2023/03,Electric,63105,2
2023/03,Electric,63850,1
2023/03,Electric,65584,1
2023/03,Electric,70814,1
2023/03,Electric,75034,1
2023/03,Electric,75052,1
2023/03,Electric,75093,99
2023/03,Electric,75234,1
2023/03,Electric,76051,1
2023/03,Electric,76262,1
2023/03,Electric,76522,1
2023/03,Electric,77004,1
2023/03,Electric,77077,1
2023/03,Electric,77096,1
2023/03,Electric,77494,3
2023/03,Electric,77581,1
2023/03,Electric,78665,1
2023/03,Electric,79930,1
2023/03,Electric,80015,1
2023/03,Electric,80204,1
2023/03,Electric,80238,1
2023/03,Electric,80817,1
2023/03,Electric,83814,1
2023/03,Electric,85305,1
2023/03,Electric,85364,1
2023/03,Electric,85653,1
2023/03,Electric,89113,1
2023/03,Electric,89139,1
2023/03,Electric,89141,1
2023/03,Electric,90008,1
2023/03,Electric,90011,3
2023/03,Electric,90024,1
2023/03,Electric,91201,1
2023/03,Electric,91202,1
2023/03,Electric,92134,1
2023/03,Electric,92620,1
2023/03,Electric,92630,1
2023/03,Electric,92708,1
2023/03,Electric,93101,1
2023/03,Electric,93933,1
2023/03,Electric,94304,1
2023/03,Electric,94513,1
2023/03,Electric,94547,1
2023/03,Electric,94549,1
2023/03,Electric,95038,1
2023/03,Electric,96734,1
2023/03,Electric,96744,1
2023/03,Electric,96815,1
2023/03,Electric,97068,1
2023/03,Electric,97405,1
2023/03,Electric,98029,1
2023/03,Electric,98229,1
2023/03,Electric,98388,1
2023/03,Electric,98402,1
2023/03,Electric,98597,1
2023/03,Electric,99301,1
2023/03,Electric,99518,1
2023/03,Plug-In Hybrid,0,4
2023/03,Plug-In Hybrid,1890,1
2023/03,Plug-In Hybrid,2121,1
2023/03,Plug-In Hybrid,2878,1
2023/03,Plug-In Hybrid,6032,1
2023/03,Plug-In Hybrid,6085,1
2023/03,Plug-In Hybrid,6878,1
2023/03,Plug-In Hybrid,7094,1
2023/03,Plug-In Hybrid,7310,1
2023/03,Plug-In Hybrid,7648,1
2023/03,Plug-In Hybrid,8022,1
2023/03,Plug-In Hybrid,8054,1
2023/03,Plug-In Hybrid,8062,1
2023/03,Plug-In Hybrid,8230,1
2023/03,Plug-In Hybrid,8520,1
2023/03,Plug-In Hybrid,8831,1
2023/03,Plug-In Hybrid,8873,2
2023/03,Plug-In Hybrid,10013,1
2023/03,Plug-In Hybrid,10027,1
2023/03,Plug-In Hybrid,10475,1
2023/03,Plug-In Hybrid,10504,1
2023/03,Plug-In Hybrid,10576,1
2023/03,Plug-In Hybrid,10708,1
2023/03,Plug-In Hybrid,10804,1
2023/03,Plug-In Hybrid,11111,1
2023/03,Plug-In Hybrid,11230,1
2023/03,Plug-In Hybrid,11234,1
2023/03,Plug-In Hybrid,11364,1
2023/03,Plug-In Hybrid,11370,2
2023/03,Plug-In Hybrid,11559,1
2023/03,Plug-In Hybrid,11576,1
2023/03,Plug-In Hybrid,11720,1
2023/03,Plug-In Hybrid,11741,1
2023/03,Plug-In Hybrid,11763,1
2023/03,Plug-In Hybrid,11790,1
2023/03,Plug-In Hybrid,15017,1
2023/03,Plug-In Hybrid,15025,1
2023/03,Plug-In Hybrid,15142,1
2023/03,Plug-In Hybrid,15143,2
2023/03,Plug-In Hybrid,15216,2
2023/03,Plug-In Hybrid,15224,1
2023/03,Plug-In Hybrid,15228,1
2023/03,Plug-In Hybrid,15239,1
2023/03,Plug-In Hybrid,15417,1
2023/03,Plug-In Hybrid,15425,1
2023/03,Plug-In Hybrid,15632,1
2023/03,Plug-In Hybrid,16001,1
2023/03,Plug-In Hybrid,16046,1
2023/03,Plug-In Hybrid,16803,1
2023/03,Plug-In Hybrid,16866,1
2023/03,Plug-In Hybrid,17015,1
2023/03,Plug-In Hybrid,17025,2
2023/03,Plug-In Hybrid,17036,1
2023/03,Plug-In Hybrid,17065,1
2023/03,Plug-In Hybrid,17078,3
2023/03,Plug-In Hybrid,17110,2
2023/03,Plug-In Hybrid,17112,1
2023/03,Plug-In Hybrid,17201,1
2023/03,Plug-In Hybrid,17202,1
2023/03,Plug-In Hybrid,17225,1
2023/03,Plug-In Hybrid,17252,1
2023/03,Plug-In Hybrid,17257,1
2023/03,Plug-In Hybrid,17316,1
2023/03,Plug-In Hybrid,17331,1
2023/03,Plug-In Hybrid,17349,1
2023/03,Plug-In Hybrid,17353,1
2023/03,Plug-In Hybrid,17360,1
2023/03,Plug-In Hybrid,17361,1
2023/03,Plug-In Hybrid,17364,1
2023/03,Plug-In Hybrid,17402,1
2023/03,Plug-In Hybrid,17403,2
2023/03,Plug-In Hybrid,17406,1
2023/03,Plug-In Hybrid,17408,1
2023/03,Plug-In Hybrid,17517,1
2023/03,Plug-In Hybrid,17543,2
2023/03,Plug-In Hybrid,17560,1
2023/03,Plug-In Hybrid,17601,1
2023/03,Plug-In Hybrid,17603,2
2023/03,Plug-In Hybrid,17756,1
2023/03,Plug-In Hybrid,18013,1
2023/03,Plug-In Hybrid,18324,1
2023/03,Plug-In Hybrid,18902,1
2023/03,Plug-In Hybrid,19003,1
2023/03,Plug-In Hybrid,19010,1
2023/03,Plug-In Hybrid,19026,1
2023/03,Plug-In Hybrid,19036,1
2023/03,Plug-In Hybrid,19067,1
2023/03,Plug-In Hybrid,19087,1
2023/03,Plug-In Hybrid,19094,1
2023/03,Plug-In Hybrid,19130,1
2023/03,Plug-In Hybrid,19317,1
2023/03,Plug-In Hybrid,19335,1
2023/03,Plug-In Hybrid,19342,1
2023/03,Plug-In Hybrid,19348,1
2023/03,Plug-In Hybrid,19382,1
2023/03,Plug-In Hybrid,19390,1
2023/03,Plug-In Hybrid,19606,1
